"","hospital","frequency","month","procedure","satis"
"3559",22,2,7,0,3.65555119514465
"3560",22,2,4,0,4.357581615448
"3561",22,3,3,0,4.737717628479
"3562",22,2,4,0,2.97582221031189
"3563",22,1,7,0,3.22474479675293
"3564",22,2,2,0,2.62580633163452
"3565",22,3,1,0,3.66715717315674
"3566",22,2,6,0,3.65980172157288
"3567",22,4,3,0,3.65020394325256
"3568",22,4,5,0,3.44223093986511
"3569",22,2,1,0,4.73026943206787
"3570",22,4,1,0,4.44050979614258
"3571",22,4,1,0,4.8158278465271
"3572",22,4,7,0,3.87662196159363
"3573",22,3,6,0,4.66317701339722
"3574",22,2,3,0,4.15718173980713
"3575",22,4,5,0,3.59166026115417
"3576",22,4,2,0,6.94139194488525
"3577",22,2,6,0,3.41933798789978
"3578",22,3,1,0,4.41371297836304
"3579",22,2,3,0,5.15487337112427
"3580",22,4,1,0,6.45374250411987
"3581",22,2,3,0,4.63886594772339
"3582",22,3,2,0,4.87394571304321
"3583",22,4,7,0,4.01065540313721
"3584",22,2,2,0,3.46554398536682
"3585",22,4,6,0,3.31024193763733
"3586",22,3,4,0,4.97812414169312
"3587",22,4,1,0,3.25205612182617
"3588",22,4,1,0,2.89388346672058
"3589",22,2,7,0,2.19730663299561
"3590",22,1,5,0,2.92636895179749
"3591",22,4,6,0,6.49597311019897
"3592",22,4,6,0,3.34141063690186
"3593",22,3,1,0,3.86434936523438
"3594",22,4,3,0,4.2798376083374
"3595",22,4,2,0,3.29219222068787
"3596",22,4,4,0,3.55753803253174
"3597",22,2,4,0,3.85819220542908
"3598",22,3,2,0,4.52488231658936
"3599",22,3,5,0,4.65297746658325
"3600",22,1,4,0,2.58409333229065
"3601",22,4,2,0,2.96532225608826
"3602",22,3,4,0,4.11657190322876
"3603",22,2,1,0,2.94889307022095
"3604",22,3,4,0,4.56757354736328
"3605",22,2,1,0,2.54645347595215
"3606",22,4,6,0,3.23835849761963
"3607",22,2,1,0,4.25520896911621
"3608",22,4,1,0,3.68435144424438
"3609",22,4,7,0,2.68116927146912
"3610",22,3,1,0,4.81281709671021
"3611",22,3,7,0,4.00723886489868
"3612",22,2,1,0,4.88614273071289
"3613",22,3,2,0,4.3998851776123
"3614",22,4,5,0,3.29426789283752
"3615",22,4,1,0,3.42458868026733
"3616",22,2,1,0,2.05875277519226
"3617",22,3,3,0,4.2456259727478
"3618",22,2,5,0,5.60215091705322
"3619",22,3,3,0,3.97378516197205
"3620",22,3,1,0,4.75738763809204
"3621",22,3,5,0,4.59492683410645
"3622",22,4,3,0,3.54542279243469
"3623",22,3,2,0,4.1276969909668
"3624",22,3,4,0,4.02329397201538
"3625",22,4,4,0,2.87755656242371
"3626",22,4,5,0,3.02857875823975
"3627",22,4,4,0,4.52768230438232
"3628",22,2,1,0,2.01613092422485
"3629",22,1,2,0,3.5194103717804
"3630",22,2,4,0,4.37843990325928
"3631",22,3,7,0,4.58163452148438
"3632",22,2,7,0,2.62504410743713
"3633",22,3,1,0,4.48658132553101
"3634",22,1,6,0,2.70282816886902
"3635",22,1,1,0,3.29102659225464
"3636",22,3,4,0,4.84191179275513
"3637",22,3,2,0,4.61901330947876
"3638",22,4,1,0,2.59510207176208
"3639",22,3,6,0,4.17376661300659
"3640",22,3,5,0,4.43492460250854
"3641",22,3,3,0,4.10409498214722
"3642",22,3,5,0,2.89661288261414
"3643",22,4,5,0,3.31199741363525
"3644",22,2,1,0,4.06265640258789
"3645",22,3,3,0,4.67204666137695
"3646",22,3,1,0,4.53338527679443
"3647",22,4,1,0,3.22073173522949
"3648",22,4,7,0,4.35859537124634
"3649",22,4,6,0,3.86388564109802
"3650",22,3,6,0,4.02725267410278
"3651",22,4,5,0,5.92943000793457
"3652",22,4,1,0,5.56521320343018
"3653",22,3,5,0,3.75426530838013
"3654",22,3,5,0,4.88350820541382
"3655",22,3,1,0,3.04651045799255
"3656",22,4,7,0,4.11277914047241
"3657",22,4,1,0,3.76637005805969
"3658",22,3,1,0,4.11229801177979
"3659",22,4,1,0,4.00553846359253
"3660",22,3,1,0,4.81902647018433
"3661",22,2,2,0,5.58498525619507
"3662",22,3,2,0,3.17442631721497
"3663",22,2,5,0,2.2478494644165
"3664",22,4,7,0,4.88207817077637
"3665",23,4,1,0,3.91547441482544
"3666",23,4,4,0,3.80404329299927
"3667",23,1,2,0,4.06828594207764
"3668",23,4,7,0,3.96073865890503
"3669",23,1,2,0,4.03276920318604
"3670",23,4,1,0,4.8020133972168
"3671",23,4,5,0,4.08920860290527
"3672",23,2,2,0,3.88647413253784
"3673",23,4,1,0,4.21985006332397
"3674",23,4,5,0,3.55785584449768
"3675",23,4,6,0,2.99929642677307
"3676",23,4,4,0,3.5821704864502
"3677",23,1,4,0,2.49272799491882
"3678",23,1,6,0,4.60351657867432
"3679",23,4,4,0,3.84514832496643
"3680",23,1,7,0,4.22001552581787
"3681",23,4,1,0,3.68547463417053
"3682",23,3,4,0,3.67183899879456
"3683",23,2,4,0,4.3484525680542
"3684",23,1,6,0,2.6463041305542
"3685",23,4,2,0,3.25927686691284
"3686",23,4,2,0,2.39786911010742
"3687",23,4,1,0,3.76987099647522
"3688",23,4,1,0,4.14108419418335
"3689",23,2,1,0,3.58858323097229
"3690",23,1,6,0,5.08561897277832
"3691",23,2,5,0,4.17163276672363
"3692",23,3,5,0,3.88674783706665
"3693",23,2,1,0,3.39560580253601
"3694",23,1,1,0,4.55720520019531
"3695",23,1,1,0,5.30539798736572
"3696",23,4,5,0,3.75594902038574
"3697",23,1,1,0,5.10375213623047
"3698",23,1,5,0,2.18417072296143
"3699",23,4,5,0,3.72652435302734
"3700",23,4,7,0,2.48738861083984
"3701",23,4,6,0,3.3446147441864
"3702",23,2,3,0,4.27330875396729
"3703",23,1,1,0,4.19501686096191
"3704",23,4,2,0,4.70471286773682
"3705",23,1,1,0,3.75433421134949
"3706",23,1,1,0,2.59784841537476
"3707",23,1,1,0,4.95622158050537
"3708",23,4,2,0,4.74327278137207
"3709",23,4,5,0,3.31665301322937
"3710",23,1,7,0,3.92417168617249
"3711",23,4,4,0,3.89341473579407
"3712",23,4,5,0,3.84663963317871
"3713",23,3,3,0,3.53894019126892
"3714",23,4,1,0,3.87785220146179
"3715",23,4,1,0,3.49273896217346
"3716",23,4,4,0,3.68563961982727
"3717",23,3,1,0,4.82525014877319
"3718",23,3,4,0,3.65659880638123
"3719",23,2,6,0,4.75897598266602
"3720",23,4,4,0,4.08390998840332
"3721",23,2,7,0,3.87298130989075
"3722",23,1,4,0,3.72396349906921
"3723",23,4,2,0,4.28190755844116
"3724",23,1,4,0,2.51267838478088
"3725",23,1,4,0,4.47358131408691
"3726",23,4,2,0,3.50989079475403
"3727",23,4,4,0,4.11475229263306
"3728",23,3,2,0,2.12675380706787
"3729",23,1,6,0,4.23681497573853
"3730",23,2,2,0,4.93299531936646
"3731",23,4,2,0,2.6923291683197
"3732",23,3,1,0,4.38832569122314
"3733",23,2,1,0,4.31648349761963
"3734",23,1,2,0,2.23987865447998
"3735",23,2,4,0,3.59122776985168
"3736",23,3,6,0,3.87566113471985
"3737",23,4,2,0,4.57600021362305
"3738",23,1,4,0,4.7658953666687
"3739",23,1,6,0,3.14587545394897
"3740",23,1,4,0,5.61188220977783
"3741",23,4,4,0,4.16215085983276
"3742",23,4,3,0,3.58305788040161
"3743",23,2,6,0,3.7440721988678
"3744",23,4,7,0,3.91872906684875
"3745",23,1,1,0,4.62611770629883
"3746",23,4,6,0,3.58212971687317
"3747",23,1,6,0,3.24567413330078
"3748",23,4,3,0,3.00459790229797
"3749",23,4,1,0,3.66472268104553
"3750",23,4,6,0,5.07681894302368
"3751",23,1,7,0,2.33287930488586
"3752",23,4,3,0,4.10081481933594
"3753",23,1,3,0,2.6796441078186
"3754",23,3,6,0,4.10896730422974
"3755",23,1,1,0,4.51522827148438
"3756",23,1,1,0,2.45795226097107
"3757",23,4,3,0,5.05641794204712
"3758",23,4,3,0,4.19298315048218
"3759",23,1,1,0,5.03883695602417
"3760",23,4,6,0,4.42548418045044
"3761",23,4,7,0,3.77895092964172
"3762",23,4,6,0,3.43344640731812
"3763",23,4,1,0,3.00267243385315
"3764",23,2,3,0,4.01643800735474
"3765",23,4,6,0,4.80587720870972
"3766",23,1,3,0,4.98627853393555
"3767",23,3,1,0,3.54208016395569
"3768",23,4,7,0,4.00038766860962
"3769",23,4,7,0,3.65221953392029
"3770",23,1,7,0,3.94885802268982
"3771",23,4,6,0,4.54725074768066
"3772",23,1,3,0,4.54869031906128
"3773",23,3,5,0,3.83070707321167
"3774",23,4,3,0,3.34797120094299
"3775",23,4,5,0,4.1083345413208
"3776",23,4,3,0,3.47912359237671
"3777",23,4,1,0,3.78072953224182
"3778",23,4,3,0,4.40840721130371
"3779",23,4,1,0,4.01480627059937
"3780",23,1,7,0,2.7770881652832
"3781",23,4,1,0,3.7797544002533
"3782",23,1,3,0,3.9781506061554
"3783",23,1,5,0,4.52107715606689
"3784",23,1,5,0,2.58211946487427
"3785",23,1,3,0,3.51095461845398
"3786",23,1,5,0,5.21322345733643
"3787",23,1,3,0,2.39761447906494
"3788",23,4,1,0,4.10354042053223
"3789",23,4,7,0,3.64570283889771
"3790",23,3,7,0,3.96362590789795
"3791",23,1,5,0,4.5122184753418
"3792",23,4,1,0,3.66541075706482
"3793",23,4,7,0,4.73990917205811
"3794",23,4,1,0,4.80850172042847
"3795",23,3,2,0,3.30775880813599
"3796",23,1,1,0,2.9124960899353
"3797",23,4,3,0,3.96265292167664
"3798",23,1,5,0,3.81321144104004
"3799",23,4,1,0,3.98993372917175
"3800",23,1,7,0,4.25272989273071
"3801",23,2,5,0,3.61993360519409
"3802",23,4,2,0,3.57658338546753
"3803",23,3,3,0,4.81493473052979
"3804",23,2,7,0,3.90653014183044
"3805",23,4,6,0,3.90189242362976
"3806",23,3,1,0,3.24630403518677
"3807",23,2,1,0,5.03083896636963
"3808",23,4,1,0,4.65435218811035
"3809",23,4,5,0,3.82585144042969
"3810",23,1,2,0,4.09828996658325
"3811",23,1,2,0,2.37921500205994
"3812",23,1,2,0,4.30663061141968
"3813",23,4,5,0,3.23173522949219
"3814",23,4,4,0,3.40309548377991
"3815",23,3,7,0,4.19386291503906
"3816",23,4,7,0,3.3749258518219
"3817",24,4,5,0,2.22937250137329
"3818",24,4,5,0,2.832106590271
"3819",24,4,4,0,2.87202191352844
"3820",24,4,7,0,3.07321500778198
"3821",24,4,6,0,3.63021969795227
"3822",24,4,4,0,2.96955394744873
"3823",24,3,1,0,2.52701425552368
"3824",24,4,6,0,1.92612528800964
"3825",24,2,3,0,2.26522707939148
"3826",24,4,3,0,3.57688522338867
"3827",24,4,7,0,2.29699730873108
"3828",24,4,1,0,3.03163909912109
"3829",24,4,4,0,2.93348026275635
"3830",24,4,1,0,2.23296999931335
"3831",24,4,5,0,3.13087582588196
"3832",24,4,2,0,2.60806155204773
"3833",24,2,1,0,3.1038191318512
"3834",24,2,5,0,2.46850919723511
"3835",24,1,4,0,3.11643362045288
"3836",24,2,3,0,3.32392263412476
"3837",24,1,4,0,1.27135741710663
"3838",24,3,7,0,2.50164437294006
"3839",24,2,6,0,4.03929853439331
"3840",24,1,5,0,2.14376282691956
"3841",24,2,4,0,3.44561386108398
"3842",24,3,3,0,2.68655610084534
"3843",24,4,1,0,3.33377504348755
"3844",24,3,4,0,2.58188891410828
"3845",24,2,4,0,3.14230346679688
"3846",24,1,2,0,2.8826892375946
"3847",24,4,7,0,1.85429000854492
"3848",24,2,2,0,3.09681606292725
"3849",24,4,4,0,1.28509700298309
"3850",24,1,1,0,2.73773264884949
"3851",24,2,2,0,2.91690707206726
"3852",24,1,6,0,3.66001296043396
"3853",24,4,1,0,1.97737288475037
"3854",24,2,2,0,2.95257377624512
"3855",24,4,7,0,3.62723135948181
"3856",24,2,1,0,2.96018433570862
"3857",24,1,1,0,3.65068650245667
"3858",24,2,7,0,2.89091682434082
"3859",24,3,5,0,3.21992611885071
"3860",24,4,2,0,2.37813711166382
"3861",24,4,2,0,3.17458081245422
"3862",24,4,5,0,3.52649235725403
"3863",24,4,2,0,1.85835373401642
"3864",24,2,5,0,2.43452787399292
"3865",24,1,2,0,3.46663308143616
"3866",24,4,1,0,2.51575207710266
"3867",24,1,5,0,3.38665413856506
"3868",24,4,5,0,2.1081645488739
"3869",24,1,2,0,1.94523286819458
"3870",24,1,7,0,3.64490342140198
"3871",24,4,3,0,2.78243470191956
"3872",24,4,5,0,2.65212225914001
"3873",24,4,1,0,3.14581036567688
"3874",24,4,7,0,2.83723950386047
"3875",24,4,3,0,1.7778332233429
"3876",24,4,2,0,3.86062622070312
"3877",24,2,7,0,4.13511323928833
"3878",24,4,4,0,3.8653724193573
"3879",24,4,1,0,3.00890946388245
"3880",24,1,6,0,3.77938556671143
"3881",24,1,5,0,3.27851247787476
"3882",24,2,4,0,2.30945110321045
"3883",24,4,1,0,2.41519260406494
"3884",24,1,1,0,2.82232117652893
"3885",24,3,1,0,3.31786322593689
"3886",24,4,1,0,2.73419213294983
"3887",24,2,1,0,3.15314817428589
"3888",24,2,1,0,3.40993142127991
"3889",24,2,1,0,3.4022331237793
"3890",24,3,2,0,3.04948472976685
"3891",24,4,5,0,2.54447364807129
"3892",24,1,4,0,3.00655937194824
"3893",24,2,5,0,2.99992895126343
"3894",24,1,1,0,3.26290774345398
"3895",24,4,6,0,1.95311176776886
"3896",24,2,7,0,2.7460036277771
"3897",24,2,6,0,4.16467523574829
"3898",24,2,1,0,3.10777378082275
"3899",24,1,7,0,3.13414978981018
"3900",24,2,7,0,3.17214751243591
"3901",24,4,6,0,1.81842064857483
"3902",24,2,6,0,2.35984325408936
"3903",24,2,3,0,3.16431546211243
"3904",24,4,4,0,2.53680062294006
"3905",24,2,4,0,3.88307476043701
"3906",24,4,1,0,3.21508431434631
"3907",24,4,7,0,3.12347865104675
"3908",24,1,3,0,2.54253244400024
"3909",24,4,3,0,1.72484219074249
"3910",24,1,3,0,3.09363746643066
"3911",24,1,3,0,3.64086866378784
"3912",24,2,5,0,3.49283361434937
"3913",24,2,6,0,2.20882964134216
"3914",24,4,2,0,2.40376472473145
"3915",24,4,6,0,1.6173905134201
"3916",24,4,2,0,2.84777450561523
"3917",24,1,6,0,2.56491565704346
"3918",24,1,1,0,3.61835312843323
"3919",24,1,7,0,3.34832787513733
"3920",24,1,1,0,3.99960780143738
"3921",24,4,6,0,3.10235929489136
"3922",24,2,3,0,1.76870846748352
"3923",24,4,3,0,2.38895177841187
"3924",24,2,1,0,4.15988159179688
"3925",24,4,7,0,2.25740742683411
"3926",24,4,4,0,3.25191450119019
"3927",24,4,6,0,2.612149477005
"3928",24,4,3,0,1.73704588413239
"3929",24,4,3,0,2.70199108123779
"3930",24,3,6,0,3.27499198913574
"3931",24,4,1,0,3.0355761051178
"3932",24,4,1,0,2.73805975914001
"3933",24,4,1,0,2.82610487937927
"3934",24,2,2,0,2.85371518135071
"3935",24,2,1,0,2.63293600082397
"3936",24,4,1,0,1.57139277458191
"3937",25,3,2,0,4.21114587783813
"3938",25,2,6,0,4.76294708251953
"3939",25,3,6,0,3.43318939208984
"3940",25,4,6,0,4.28088426589966
"3941",25,4,1,0,2.29072260856628
"3942",25,3,5,0,4.47162532806396
"3943",25,3,3,0,3.7657413482666
"3944",25,2,7,0,4.48650979995728
"3945",25,3,6,0,3.4298574924469
"3946",25,3,5,0,2.77736735343933
"3947",25,2,6,0,3.48134016990662
"3948",25,3,4,0,3.68122291564941
"3949",25,2,2,0,3.49614667892456
"3950",25,4,3,0,3.94290971755981
"3951",25,3,6,0,3.81799268722534
"3952",25,3,7,0,4.11667156219482
"3953",25,2,7,0,2.94462609291077
"3954",25,2,3,0,4.92788457870483
"3955",25,3,3,0,2.73825192451477
"3956",25,4,6,0,3.10218644142151
"3957",25,4,4,0,3.26532411575317
"3958",25,2,4,0,4.33244466781616
"3959",25,1,7,0,4.34206390380859
"3960",25,3,6,0,3.65316605567932
"3961",25,4,5,0,3.92258381843567
"3962",25,3,5,0,3.24828815460205
"3963",25,2,5,0,4.04856634140015
"3964",25,4,6,0,2.65883588790894
"3965",25,3,2,0,4.42394685745239
"3966",25,3,7,0,3.29242205619812
"3967",25,2,1,0,3.76098012924194
"3968",25,4,7,0,5.14020967483521
"3969",25,4,2,0,3.38214731216431
"3970",25,4,3,0,3.84726238250732
"3971",25,4,1,0,3.9491879940033
"3972",25,4,2,0,3.73619413375854
"3973",25,4,5,0,4.01888227462769
"3974",25,2,5,0,4.35493659973145
"3975",25,3,4,0,3.90101838111877
"3976",25,3,5,0,3.26142239570618
"3977",25,3,1,0,3.49861454963684
"3978",25,2,3,0,4.3002872467041
"3979",25,1,4,0,4.02052116394043
"3980",25,4,1,0,3.5238401889801
"3981",25,4,1,0,2.8284707069397
"3982",25,3,7,0,4.35631895065308
"3983",25,4,7,0,4.29167938232422
"3984",25,4,1,0,4.0994234085083
"3985",25,4,1,0,4.26803731918335
"3986",25,4,6,0,3.48748850822449
"3987",25,1,6,0,4.58692693710327
"3988",25,4,4,0,3.4827446937561
"3989",25,3,4,0,3.93277859687805
"3990",25,2,4,0,2.98755574226379
"3991",25,1,5,0,3.36351585388184
"3992",25,3,4,0,4.21529960632324
"3993",25,2,1,0,4.71718788146973
"3994",25,4,3,0,3.37377667427063
"3995",25,4,5,0,3.66990494728088
"3996",25,3,1,0,4.18946266174316
"3997",25,2,4,0,4.45851945877075
"3998",25,1,1,0,3.84505796432495
"3999",25,3,1,0,4.24997234344482
"4000",25,4,2,0,3.57368183135986
"4001",25,2,2,0,4.10856819152832
"4002",25,3,1,0,4.10945606231689
"4003",25,4,4,0,3.88221597671509
"4004",25,2,2,0,3.46321320533752
"4005",25,3,7,0,4.00744724273682
"4006",25,3,2,0,3.36481809616089
"4007",25,3,2,0,3.57345509529114
"4008",25,1,3,0,4.33359718322754
"4009",25,4,1,0,4.53672218322754
"4010",25,3,1,0,3.14559864997864
"4011",25,1,1,0,4.47451019287109
"4012",25,2,1,0,3.9621000289917
"4013",25,3,1,0,4.06713962554932
"4014",25,2,1,0,3.54411149024963
"4015",25,4,7,0,3.29299235343933
"4016",25,4,5,0,3.82462930679321
"4017",25,2,3,0,3.36535406112671
"4018",25,3,1,0,4.06347227096558
"4019",25,4,4,0,2.56808114051819
"4020",25,3,1,0,3.78121948242188
"4021",25,3,3,0,3.12140798568726
"4022",25,2,1,0,3.84873390197754
"4023",25,4,3,0,3.15258693695068
"4024",25,2,6,0,4.91475105285645
"4025",25,4,1,0,3.88252425193787
"4026",25,4,2,0,3.95724368095398
"4027",25,2,1,0,4.50480699539185
"4028",25,1,2,0,4.17888927459717
"4029",25,2,5,0,4.26622629165649
"4030",25,4,7,0,3.26611590385437
"4031",25,2,7,0,3.57414960861206
"4032",25,3,3,0,4.19990634918213
"4033",26,1,4,0,3.34031629562378
"4034",26,3,6,0,4.27490186691284
"4035",26,4,7,0,3.66596698760986
"4036",26,3,6,0,4.19780111312866
"4037",26,4,3,0,4.38101959228516
"4038",26,3,2,0,2.84407043457031
"4039",26,2,1,0,4.59369421005249
"4040",26,3,7,0,2.80305624008179
"4041",26,4,7,0,4.47840690612793
"4042",26,2,6,0,4.22095823287964
"4043",26,4,2,0,2.24913191795349
"4044",26,1,2,0,2.05608415603638
"4045",26,1,6,0,3.86140608787537
"4046",26,4,5,0,3.69907927513123
"4047",26,4,1,0,3.61172127723694
"4048",26,1,6,0,3.40213704109192
"4049",26,1,4,0,1.48464214801788
"4050",26,3,6,0,2.1511344909668
"4051",26,1,7,0,2.93179988861084
"4052",26,2,7,0,3.86654472351074
"4053",26,4,1,0,3.85499620437622
"4054",26,3,5,0,4.39537048339844
"4055",26,3,3,0,3.12001848220825
"4056",26,3,6,0,3.67289400100708
"4057",26,1,7,0,4.26704025268555
"4058",26,2,4,0,3.74969267845154
"4059",26,4,6,0,2.05250978469849
"4060",26,1,2,0,3.99864387512207
"4061",26,3,1,0,3.25625681877136
"4062",26,3,7,0,2.55836939811707
"4063",26,4,1,0,3.00242710113525
"4064",26,2,1,0,3.59161710739136
"4065",26,3,1,0,2.77157354354858
"4066",26,4,3,0,3.16822004318237
"4067",26,2,1,0,3.18051052093506
"4068",26,2,1,0,3.79055500030518
"4069",26,2,1,0,2.90586996078491
"4070",26,3,2,0,2.78485059738159
"4071",26,4,1,0,2.22388076782227
"4072",26,3,3,0,3.47462844848633
"4073",26,1,6,0,3.90169024467468
"4074",26,2,2,0,3.94569063186646
"4075",26,4,4,0,3.21770620346069
"4076",26,3,1,0,2.61649465560913
"4077",26,1,1,0,3.12779808044434
"4078",26,3,7,0,3.86490058898926
"4079",26,2,6,0,3.43865728378296
"4080",26,3,6,0,2.59632539749146
"4081",26,2,5,0,3.56869506835938
"4082",26,4,2,0,3.38428497314453
"4083",26,2,2,0,2.14513516426086
"4084",26,3,1,0,3.01580739021301
"4085",26,1,1,0,2.92343282699585
"4086",26,3,1,0,2.45144748687744
"4087",26,3,1,0,3.48516821861267
"4088",26,3,7,0,3.23460578918457
"4089",26,2,3,0,2.62134575843811
"4090",26,3,3,0,2.3049213886261
"4091",26,3,2,0,3.0523202419281
"4092",26,4,1,0,3.52992653846741
"4093",26,4,7,0,2.45647287368774
"4094",26,3,7,0,2.17196941375732
"4095",26,4,4,0,2.58801507949829
"4096",26,1,1,0,3.014240026474
"4097",26,4,1,0,3.26807594299316
"4098",26,4,4,0,3.78238368034363
"4099",26,2,3,0,3.41219139099121
"4100",26,3,2,0,4.02624940872192
"4101",26,2,5,0,2.74880433082581
"4102",26,1,7,0,2.5595178604126
"4103",26,3,4,0,3.48312830924988
"4104",26,1,6,0,2.28644919395447
"4105",26,2,4,0,3.03793239593506
"4106",26,3,3,0,3.22334432601929
"4107",26,4,5,0,2.80691146850586
"4108",26,4,7,0,3.13525867462158
"4109",26,4,1,0,4.3647665977478
"4110",26,3,1,0,3.04804944992065
"4111",26,4,5,0,3.49278402328491
"4112",26,1,1,0,2.24893283843994
"4113",26,2,1,0,5.390456199646
"4114",26,3,4,0,2.86236691474915
"4115",26,1,6,0,4.4504976272583
"4116",26,1,7,0,4.36614608764648
"4117",26,3,4,0,4.38509845733643
"4118",26,3,5,0,3.51785469055176
"4119",26,4,3,0,2.46944642066956
"4120",26,1,5,0,3.53907608985901
"4121",26,3,7,0,3.36253380775452
"4122",26,4,1,0,3.55838513374329
"4123",26,1,4,0,4.00821352005005
"4124",26,3,6,0,3.22473526000977
"4125",26,3,3,0,4.53315877914429
"4126",26,1,2,0,4.14716625213623
"4127",26,3,1,0,3.91906547546387
"4128",26,1,3,0,2.8584258556366
"4129",26,4,7,0,2.63849902153015
"4130",26,4,6,0,4.4913535118103
"4131",26,3,1,0,3.74628090858459
"4132",26,4,1,0,4.37706851959229
"4133",26,2,1,0,3.20607423782349
"4134",26,1,4,0,2.47559475898743
"4135",26,4,6,0,3.74134922027588
"4136",26,4,4,0,2.86164379119873
"4137",26,3,7,0,3.8268735408783
"4138",26,3,1,0,2.75599575042725
"4139",26,1,1,0,2.84692478179932
"4140",26,1,5,0,3.32769703865051
"4141",26,1,2,0,2.96352005004883
"4142",26,3,1,0,2.37185382843018
"4143",26,2,1,0,3.33763122558594
"4144",26,3,2,0,3.13968348503113
"4145",26,1,5,0,3.50386595726013
"4146",26,4,6,0,2.55784344673157
"4147",26,4,3,0,2.92995738983154
"4148",26,3,6,0,3.80112075805664
"4149",26,3,5,0,3.02957940101624
"4150",26,2,5,0,3.30825972557068
"4151",26,4,4,0,3.60625743865967
"4152",26,2,7,0,4.76158761978149
"4153",26,3,5,0,3.5613067150116
"4154",26,1,1,0,3.74851059913635
"4155",26,4,2,0,2.79413247108459
"4156",26,1,1,0,3.16913962364197
"4157",26,2,2,0,3.59724426269531
"4158",26,4,2,0,4.52889347076416
"4159",26,2,6,0,3.49868893623352
"4160",26,3,5,0,4.33936405181885
"4161",26,1,1,0,4.09888648986816
"4162",26,2,4,0,4.07986211776733
"4163",26,3,5,0,3.34638214111328
"4164",26,3,4,0,3.68677997589111
"4165",26,1,3,0,4.00358915328979
"4166",26,4,2,0,5.64107275009155
"4167",26,2,7,0,3.61545968055725
"4168",26,1,3,0,4.24045038223267
"4169",26,2,7,0,2.55522394180298
"4170",26,2,6,0,3.24340605735779
"4171",26,1,2,0,2.30789136886597
"4172",26,3,4,0,3.88416004180908
"4173",26,1,3,0,3.21624946594238
"4174",26,1,1,0,3.66830158233643
"4175",26,2,4,0,4.71452045440674
"4176",26,3,3,0,3.42011904716492
"4177",26,1,7,0,3.32059049606323
"4178",26,3,2,0,3.62627792358398
"4179",26,4,6,0,4.46941471099854
"4180",26,2,3,0,3.79576921463013
"4181",26,1,3,0,3.13206124305725
"4182",26,3,1,0,3.5533812046051
"4183",26,3,4,0,3.20964336395264
"4184",26,4,1,0,3.7418646812439
"4185",26,4,5,0,2.31534123420715
"4186",26,1,5,0,3.61254048347473
"4187",26,3,1,0,3.15312194824219
"4188",26,2,5,0,4.67339944839478
"4189",26,1,4,0,3.48002505302429
"4190",26,3,5,0,4.32716083526611
"4191",26,4,5,0,4.72537994384766
"4192",26,3,3,0,2.34687900543213
"4193",26,1,1,0,2.94224429130554
"4194",26,2,3,0,2.785719871521
"4195",26,3,2,0,3.59916520118713
"4196",26,1,5,0,1.71702980995178
"4197",26,4,3,0,3.38510155677795
"4198",26,3,4,0,3.00157928466797
"4199",26,2,2,0,3.82740783691406
"4200",26,3,1,0,3.09381937980652
"4201",27,3,4,0,2.30400133132935
"4202",27,1,2,0,3.00777816772461
"4203",27,2,2,0,1.95259964466095
"4204",27,1,2,0,3.50716090202332
"4205",27,1,4,0,2.95215201377869
"4206",27,4,4,0,3.1632707118988
"4207",27,3,1,0,2.03890585899353
"4208",27,3,7,0,3.18728303909302
"4209",27,2,7,0,2.29057335853577
"4210",27,4,1,0,2.82959699630737
"4211",27,3,6,0,2.58409214019775
"4212",27,4,3,0,3.52605128288269
"4213",27,2,1,0,2.86386299133301
"4214",27,2,6,0,2.82749605178833
"4215",27,3,1,0,2.05424618721008
"4216",27,1,1,0,3.41508412361145
"4217",27,1,6,0,2.86141347885132
"4218",27,1,5,0,1.81360018253326
"4219",27,2,6,0,4.1543664932251
"4220",27,2,5,0,2.76838064193726
"4221",27,1,5,0,1.82948303222656
"4222",27,3,6,0,2.89309430122375
"4223",27,3,7,0,2.52871632575989
"4224",27,3,1,0,3.02673506736755
"4225",27,2,1,0,2.688889503479
"4226",27,1,1,0,3.20316553115845
"4227",27,2,1,0,2.99889159202576
"4228",27,3,5,0,2.74135875701904
"4229",27,3,6,0,3.16905522346497
"4230",27,3,1,0,3.15805077552795
"4231",27,3,1,0,2.87922167778015
"4232",27,2,5,0,2.62699794769287
"4233",27,1,1,0,2.80569267272949
"4234",27,2,1,0,3.55644655227661
"4235",27,4,1,0,3.07944917678833
"4236",27,3,5,0,2.84677743911743
"4237",27,1,6,0,2.43539118766785
"4238",27,2,1,0,3.02629685401917
"4239",27,4,5,0,2.45913577079773
"4240",27,4,1,0,2.81520128250122
"4241",27,3,5,0,3.42757368087769
"4242",27,1,5,0,3.01682543754578
"4243",27,2,6,0,3.72409319877625
"4244",27,2,1,0,3.04651594161987
"4245",27,3,1,0,2.86788535118103
"4246",27,1,1,0,3.41915321350098
"4247",27,4,1,0,3.23268985748291
"4248",27,2,5,0,2.27329993247986
"4249",27,2,3,0,3.15470838546753
"4250",27,1,7,0,3.32653999328613
"4251",27,2,6,0,2.89446663856506
"4252",27,4,5,0,3.30922293663025
"4253",27,2,1,0,3.83954548835754
"4254",27,2,5,0,3.03884768486023
"4255",27,1,1,0,2.58086705207825
"4256",27,3,1,0,3.20761775970459
"4257",27,4,1,0,2.19502782821655
